x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
0,0,0,0,2,0,0,3,1,0,0,2,0,0,2,1,0,0,1,3,0,3,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3,3,1,3,0,0,2,0,1,1,3,0,2,0,0,0,0,1,2,2,3,2,3,3,1,0,0,0,3,0,1,0,-59.69714356098999,126781
0,2,3,2,0,0,0,1,1,0,3,2,0,2,3,0,3,3,0,2,1,2,0,2,0,0,0,1,0,0,0,1,1,0,3,3,3,0,0,0,2,1,3,1,0,1,0,0,1,0,3,3,0,0,0,0,2,2,0,0,1,3,3,0,1,0,3,0,3,3,1,1,-59.258622457652365,131827
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-62.54529015134321,137152
0,0,0,1,0,3,0,0,1,3,0,1,0,0,3,1,3,0,0,3,2,1,1,2,0,1,0,3,0,3,2,2,1,2,0,0,2,3,0,1,0,1,0,1,3,1,0,2,3,0,3,1,1,3,3,2,3,2,1,3,3,0,3,3,0,0,2,2,1,3,3,1,-45.69124307263773,137350
0,0,0,3,0,0,3,1,1,0,0,1,0,3,3,1,3,3,0,1,1,0,2,2,0,0,1,0,0,2,0,3,1,0,3,3,1,1,0,0,3,1,1,1,0,2,2,0,3,1,3,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,3,2,0,1,2,-47.910633969859646,142965
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-72.46759748553313,148275
0,0,0,1,0,0,3,2,2,0,1,0,0,2,3,0,2,2,3,1,3,1,0,3,0,0,3,2,0,2,0,2,0,0,0,0,0,3,0,0,0,3,0,2,0,1,0,0,3,2,3,2,0,2,0,0,0,1,1,0,3,0,0,1,2,0,0,3,2,2,2,3,-47.948975298991975,153460
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-71.42628839115075,158318
0,0,0,1,0,2,0,3,0,0,1,2,1,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,1,3,3,2,3,-72.76979333457277,163114
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.73684620969428,168484
0,0,0,1,0,2,0,3,0,0,1,2,1,1,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,2,1,2,3,1,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,2,1,3,3,2,3,-62.117952874037215,173303
0,0,1,0,2,1,0,0,2,0,2,0,1,0,3,0,0,0,3,2,3,0,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,2,1,2,0,1,0,1,0,3,0,0,0,1,3,0,0,2,0,0,0,0,2,0,3,0,3,1,1,0,3,2,0,1,1,0,-47.42650111107908,179700
0,0,0,1,0,2,0,3,1,0,1,2,1,0,0,1,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,2,3,3,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,1,3,1,0,0,2,1,0,0,2,1,3,3,2,3,-72.23136561772515,184941
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.23094703709135,189717
0,0,0,1,0,2,0,3,0,0,1,2,1,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,1,1,2,1,2,3,3,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,1,3,3,2,3,-72.69746270190666,194466
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.72836703427458,200345
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,-72.56564682002963,205045
0,0,1,0,3,1,1,2,3,2,1,2,1,0,3,3,2,3,3,1,1,0,1,1,0,1,0,0,1,1,1,0,0,3,1,2,2,0,3,3,0,1,1,3,3,0,0,3,0,1,2,1,0,2,2,2,0,2,3,0,2,0,0,2,0,0,0,2,2,3,1,2,-59.826852876045066,205246
0,0,1,3,0,3,2,1,0,1,3,0,0,3,2,2,2,3,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,1,2,0,3,2,2,3,2,0,3,0,2,1,1,0,0,0,0,1,3,0,0,0,0,1,2,0,2,2,0,2,0,0,2,2,2,0,1,3,-49.414960516440246,210132
0,0,0,1,0,2,0,3,0,0,1,2,1,0,0,1,0,1,0,0,3,2,1,1,0,0,0,0,1,3,0,2,1,1,0,0,1,0,1,2,3,3,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,1,0,0,2,1,1,0,2,1,3,3,2,3,-60.25682055339865,215335
0,0,0,1,0,2,0,3,1,1,1,2,1,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,1,1,2,1,2,3,3,2,1,0,3,0,0,0,0,2,0,0,0,1,0,0,1,3,1,0,0,2,1,0,0,3,1,3,3,2,3,-61.516263977758356,220250
0,0,1,3,2,0,0,0,0,0,3,2,2,0,1,1,0,1,0,1,0,2,1,2,0,0,2,0,1,0,0,1,2,0,3,3,1,3,1,0,1,3,1,1,2,3,1,0,2,0,2,0,1,1,0,0,0,2,2,0,1,0,2,2,2,1,1,0,0,2,2,0,-21.089313117334473,224781
0,0,1,2,3,0,0,0,1,0,0,2,2,0,3,0,0,1,2,1,3,3,2,1,0,0,0,3,0,0,0,0,3,0,0,0,1,1,2,3,0,1,2,0,2,3,1,0,2,1,3,1,1,1,0,0,0,2,2,0,0,0,3,3,1,1,1,1,2,3,1,1,-35.34411486769986,230286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.58968222458599,235898
0,0,3,0,2,0,1,0,0,1,0,2,0,3,1,2,2,2,0,0,3,2,0,1,0,0,0,0,2,0,2,0,3,0,3,0,2,2,0,3,1,3,0,1,1,3,0,0,0,0,0,0,0,3,0,0,3,3,2,0,0,0,3,0,0,0,0,3,3,1,3,3,-58.42667663893576,242138
0,1,2,1,0,1,0,3,0,0,3,1,3,0,0,1,0,1,3,0,2,1,0,2,0,0,0,0,0,0,0,2,3,0,3,3,2,1,3,2,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,3,2,0,2,0,1,2,3,0,-71.0183239507811,248332
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,-72.37656613486597,254443
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-72.89550336423056,260206
0,1,1,0,0,1,3,0,3,3,1,2,2,3,3,1,1,0,3,3,2,1,0,0,0,1,2,2,0,2,3,0,3,0,0,3,0,0,2,0,2,3,0,1,3,3,1,1,0,1,3,3,0,0,2,0,1,1,0,1,1,3,2,3,1,1,1,3,3,2,3,1,-58.108300559080256,260448
0,0,0,3,0,2,0,2,1,3,0,1,0,0,0,3,0,3,0,3,3,2,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,2,3,0,0,2,1,2,0,0,1,0,0,2,2,3,1,0,0,0,0,0,2,2,0,0,2,3,2,0,0,3,1,1,0,0,-69.08636817068256,266923
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.19823101571892,272955
0,0,0,1,1,2,0,3,0,0,1,2,1,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,2,2,0,0,0,1,1,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,1,3,3,2,3,-60.48286059588115,278787
0,1,0,1,0,0,2,2,0,3,3,1,2,1,0,0,2,1,0,3,1,3,0,3,0,0,1,2,2,2,0,2,3,0,3,0,0,0,1,1,0,2,2,2,1,0,1,0,0,0,2,0,2,1,0,1,0,1,0,1,1,0,2,3,3,2,1,1,2,1,0,0,-69.56293275508925,284261
0,1,0,0,0,0,0,3,0,0,3,0,2,0,3,0,0,0,0,2,3,2,0,3,0,0,3,2,2,0,2,0,2,2,3,1,0,2,1,2,2,1,2,0,2,0,0,0,0,0,3,2,0,0,0,1,3,1,3,3,1,0,2,1,0,0,1,2,1,1,1,3,-47.53946507165527,289810
2,3,2,1,1,2,2,1,1,1,1,3,0,3,1,0,3,1,2,2,2,3,2,2,3,0,0,2,3,0,1,0,3,2,2,3,2,3,3,2,1,3,1,0,2,1,1,0,0,0,3,3,3,0,0,3,3,0,3,3,0,2,1,1,3,1,0,3,2,3,1,1,-46.85581062408781,290038
0,1,1,3,1,1,0,0,2,0,0,1,0,0,0,1,1,0,1,2,2,2,2,1,0,0,1,1,0,2,3,0,2,0,0,3,3,2,0,3,1,2,3,0,2,0,2,0,0,0,2,2,0,0,0,0,0,2,1,2,2,0,2,2,0,0,3,0,2,3,3,0,-55.26858910692872,296037
0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,3,1,2,0,0,0,0,1,2,3,0,0,0,2,0,1,2,0,3,0,2,0,2,0,2,3,0,3,0,0,1,3,0,2,0,0,0,3,1,3,0,2,0,2,1,0,0,0,0,0,0,1,1,-71.67205712314532,301799
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-73.19823101571892,311393
0,1,1,1,0,0,2,1,0,0,0,0,3,3,1,1,0,0,0,2,0,2,0,1,0,0,0,2,3,0,0,2,2,0,3,0,3,0,2,0,0,0,0,3,2,0,0,0,0,0,3,0,1,2,0,0,0,0,1,3,3,0,0,0,1,1,2,1,0,3,3,1,-49.53941406886904,318161
1,1,0,1,0,1,1,2,3,0,1,0,0,3,2,3,3,1,1,3,2,2,1,3,3,2,2,3,3,1,0,2,3,1,2,0,3,2,2,3,0,1,2,1,1,0,2,2,0,0,0,0,1,2,2,1,3,1,1,2,1,0,1,0,1,2,0,3,0,1,0,0,-47.441890428031755,318367
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-73.19823101571892,323775
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.28682371932571,329405
0,0,0,1,0,2,0,3,0,0,1,2,1,0,0,1,0,1,0,0,3,3,1,1,0,0,1,1,1,0,0,2,2,0,0,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,2,1,1,0,2,1,3,3,2,3,-70.58816866253933,334031
0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,2,1,1,0,3,1,3,1,2,0,2,3,3,0,0,0,1,3,0,0,1,3,2,2,0,1,3,3,1,1,3,2,0,0,0,1,0,0,3,0,0,1,1,3,3,3,1,0,0,0,1,0,2,0,1,1,0,-69.38974298683645,339917
3,1,3,3,3,3,3,3,2,3,0,0,2,0,2,0,2,0,1,3,3,0,0,1,2,3,1,1,0,0,1,0,0,0,3,1,1,1,0,1,0,3,2,1,1,3,2,3,1,2,0,2,1,2,1,2,2,3,3,2,1,3,3,3,1,3,1,0,1,3,2,1,-44.090438871033854,340123
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.31090815273748,345941
0,0,1,1,0,2,0,3,0,0,1,2,1,0,0,1,0,1,0,0,3,3,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,1,0,0,0,0,1,3,0,1,0,2,1,0,0,2,1,3,3,2,3,-72.26107097850283,352102
0,0,0,1,0,2,0,3,0,0,1,2,1,0,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,1,0,3,2,3,-72.76979333457277,356814
0,0,2,1,0,0,1,2,0,2,0,0,1,1,0,0,1,3,0,1,0,0,1,3,0,0,3,2,2,0,0,3,2,0,0,1,2,2,0,3,0,1,0,2,2,1,0,0,0,1,0,0,0,3,0,3,0,2,0,2,1,0,0,3,3,1,0,1,0,1,3,3,-58.209728300118385,362174
0,3,2,0,0,0,0,1,1,1,3,2,0,0,1,1,0,3,0,3,1,3,2,1,0,0,0,3,0,0,0,3,2,0,0,2,1,1,2,3,1,0,0,2,3,3,3,3,0,2,2,1,0,2,0,3,0,1,3,0,0,1,1,0,1,1,0,0,0,0,1,0,-68.97747783928614,366871
0,1,2,1,1,1,0,2,0,1,0,2,2,3,1,2,3,1,2,0,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,3,2,3,1,1,2,1,2,1,0,1,1,2,0,3,0,1,2,1,3,0,3,0,3,2,2,1,0,2,0,0,2,0,-59.959927681622034,372293
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-72.57795016186599,377371
0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-73.47975896538837,382790
0,0,0,1,0,2,0,0,0,0,1,2,2,0,1,1,0,1,0,1,0,3,1,1,0,0,0,1,1,0,0,2,0,0,2,0,1,2,1,2,0,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,0,0,3,2,0,-73.10357872804184,388112
0,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-71.90943234231716,392681
0,3,1,3,0,0,0,3,0,0,0,3,2,1,0,0,0,1,2,1,0,2,1,1,0,0,0,2,0,2,0,3,1,3,1,3,0,3,0,1,0,3,0,1,0,3,1,0,0,0,2,0,1,3,0,1,3,0,0,0,0,3,1,0,3,2,0,0,2,2,2,0,-47.98131055033198,399189
0,0,0,1,0,2,0,3,0,0,1,2,2,0,1,1,0,1,0,1,3,3,1,0,0,0,0,0,1,0,0,2,0,2,0,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,2,1,0,1,2,1,0,3,2,0,-72.90418954515117,403859
0,0,0,2,0,2,0,0,0,0,1,2,2,0,1,1,0,1,0,1,0,3,1,1,0,0,0,0,1,0,0,2,0,0,3,0,1,3,1,2,1,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,3,2,0,-73.29339947150976,408935
0,0,0,2,0,2,0,0,0,0,1,2,2,0,1,1,0,1,0,1,0,3,1,1,0,0,1,0,1,0,0,2,0,0,3,0,1,3,1,2,1,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,0,3,2,0,-72.70546209062158,413690
0,0,0,2,0,2,0,3,0,0,1,2,2,0,1,1,0,1,0,1,3,3,1,0,0,0,0,2,1,0,0,2,0,0,2,0,1,2,1,2,3,3,0,1,0,3,2,0,0,0,2,0,0,1,0,0,0,2,3,0,1,0,2,1,1,1,2,1,0,3,2,0,-72.30369959163376,419268
0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-71.120531384917,424500
0,0,0,1,0,2,0,3,0,0,1,2,2,0,2,0,0,1,0,1,0,3,1,0,0,0,0,1,1,0,0,2,0,2,0,0,1,2,1,2,0,3,0,1,0,3,0,0,0,0,3,0,0,1,0,0,0,2,3,0,1,0,2,1,0,1,2,0,0,3,2,0,-72.88593771853566,428743
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.47975896538837,433578
0,3,0,1,0,1,0,1,0,0,3,3,3,0,0,2,0,0,2,1,3,0,1,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,2,3,0,0,0,2,0,3,1,0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,1,1,0,-70.49063620455358,438811
0,1,3,2,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,3,0,3,0,0,1,2,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,3,0,0,1,3,0,0,1,3,2,1,0,0,3,0,0,0,1,0,1,3,0,0,2,0,2,2,3,0,-69.19702442289565,443624
0,0,0,2,0,2,0,3,0,0,0,2,3,0,1,1,2,2,0,1,0,2,2,2,0,0,0,3,0,0,0,1,2,1,0,0,2,3,1,1,1,0,2,1,3,3,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,-70.8937019178722,448926
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.38891276903448,453405
0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,3,2,2,3,3,3,0,0,0,0,2,3,0,0,1,3,2,0,0,1,3,2,0,3,0,2,0,3,2,0,3,0,0,1,0,1,0,0,1,0,1,1,1,1,3,3,1,0,0,0,1,2,2,1,1,-70.97430628167302,458297
0,0,0,2,2,2,0,0,0,0,0,2,2,0,1,1,0,1,0,1,0,3,1,1,0,0,1,0,1,0,0,2,2,0,3,0,1,3,1,2,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,3,2,0,-50.167888224399505,465105
0,0,0,2,0,0,0,0,0,0,0,2,2,3,3,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.17066806761868,470073
0,0,0,2,0,2,0,0,0,0,0,2,2,0,1,1,0,1,0,1,0,3,1,1,0,0,0,2,0,0,0,3,2,0,3,0,1,0,1,2,1,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,3,2,0,-71.72287879192132,474745
0,3,2,2,0,1,0,3,0,1,0,1,0,3,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,1,2,2,2,0,2,1,0,0,0,2,3,0,0,0,0,0,2,2,3,1,2,3,3,0,0,2,1,1,0,2,2,0,-71.38117513019833,480022
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,-73.60344967782405,485216
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,489608
0,0,2,2,1,0,0,0,0,0,1,3,2,3,0,1,0,2,0,0,1,0,3,1,0,2,3,1,0,0,0,0,2,0,0,1,0,3,0,0,2,0,0,0,2,0,2,0,0,0,2,3,3,1,0,3,0,3,3,1,3,0,2,2,0,1,1,3,3,0,1,0,-57.69282150857566,494701
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,0,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,-73.78957352326594,499502
0,2,1,0,0,0,0,2,2,0,0,2,2,3,1,1,1,1,0,1,3,2,1,0,0,0,2,3,1,0,0,2,2,2,3,0,0,0,0,2,1,3,0,0,0,3,0,0,0,0,3,3,0,1,0,2,2,1,3,2,2,3,1,2,1,3,2,0,3,0,2,1,-66.75035808376433,504053
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.77329408350116,508628
1,2,2,1,3,0,2,0,2,3,3,3,0,3,1,1,0,1,0,0,0,3,1,3,1,2,0,0,3,1,2,3,1,1,0,1,0,0,0,2,1,1,1,2,2,1,3,1,3,2,3,2,3,0,3,2,3,1,1,2,1,0,0,3,3,1,0,0,3,2,0,2,-46.14147763461912,508849
0,0,1,3,0,1,0,0,1,1,0,1,3,0,3,3,0,3,3,1,0,3,1,2,0,0,2,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,2,0,3,0,3,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,1,3,1,0,1,1,1,0,-72.16539476305944,512939
0,1,0,3,1,2,3,0,1,1,1,2,0,3,2,3,3,3,1,3,0,3,1,0,0,0,2,0,3,2,0,3,1,0,2,1,0,2,3,0,0,0,0,2,1,3,2,1,0,2,2,1,1,1,0,0,1,2,3,3,0,0,0,0,3,2,0,1,0,2,1,1,-56.79507730369673,517746
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,-73.19823101571892,522596
3,2,2,1,3,2,0,0,0,0,3,1,2,3,1,2,3,3,2,2,1,1,3,3,3,1,3,2,3,3,3,1,1,1,2,0,2,1,0,1,0,1,2,2,2,2,0,3,3,0,2,1,0,1,0,2,3,0,1,0,0,3,0,3,0,1,1,0,3,1,3,0,-45.23573554864008,522833
0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,-71.5545009985306,527786
0,0,0,2,0,2,0,0,0,0,3,1,2,3,3,0,0,3,0,0,2,2,1,0,0,0,3,0,0,0,0,1,0,3,0,0,1,1,2,1,1,2,0,2,2,1,2,3,0,3,3,0,2,0,0,2,2,2,2,3,0,0,3,2,1,0,1,0,0,0,0,0,-69.91964750348566,532709
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.83216260709649,537694
0,0,0,2,0,2,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,3,1,2,1,3,1,1,0,3,2,0,0,3,2,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,3,2,0,-72.8158107498227,542998
0,0,0,3,0,2,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,2,0,0,3,0,1,3,1,2,1,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,3,2,0,-73.33142078906872,549243
